id,현재가,전일비,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE,label
665,4287.904,51.012,500.0,1210.093,28217.0,3.592,110116.267,17.794,4.9,0
666,11560.555,95.018,500.0,1309.421,11326.0,15.756,22119.574,9.093,21.38,0
667,305.066,9.603,200.0,1955.873,641131.0,1.48,20975596.294,-5.868,-43.06,0
668,10424.458,28.885,500.0,972.446,9332.0,3.02,7678.397,-9.033,-5.98,0
669,881.419,7.868,500.0,883.419,100273.0,0.548,363320.894,19.16,2.43,2
670,15142.109,38.964,0.0,552.38,3650.0,0.237,5271.985,,,0
671,12207.173,129.515,500.0,1025.494,8400.0,0.777,7577.578,16.909,6.98,0
672,69859.656,1015.691,5000.0,13762.743,19701.0,25.891,248321.014,12.339,7.99,2
673,6913.798,56.233,5000.0,1581.505,22875.0,2.384,39995.482,3.977,7.01,0
674,7650.243,31.445,0.0,146.003,1911.145,0.312,16081.244,,,0
675,8026.311,96.899,0.0,160.777,2000.0,0.0,47.424,,,2
676,2254.161,63.656,200.0,1871.329,83009.635,1.724,2187324.664,-29.656,-6.25,0
677,6301.914,3.658,500.0,566.191,8988.0,0.21,8231.931,13.405,5.89,0
678,10495.031,84.985,0.0,22.0,210.0,0.0,32.585,,,0
679,11449.474,77.229,0.0,82.111,720.0,0.0,931.581,,,0
680,841.006,16.443,500.0,341.892,40694.0,3.042,65464.612,-9.783,-19.41,0
681,9187.422,354.838,0.0,584.981,6366.718,0.167,116463.081,,,0
682,85944.581,600.0,5000.0,348387.778,405363.0,37.059,487637.568,6.443,14.57,0
683,57236.89,1085.401,100.0,255080.195,445657.0,26.161,1820082.215,18.844,13.54,0
684,189394.325,371.418,1000.0,32734.704,17284.0,33.8,17975.699,16.916,21.85,2
685,145848.689,827.631,500.0,15821.767,10848.0,4.844,120624.594,89.425,12.84,0
686,8467.087,48.485,0.0,582.557,6880.0,0.0,6696.726,,,0
687,15279.398,710.787,0.0,152.923,1000.0,0.0,584.731,,,0
688,40659.092,453.827,5000.0,45276.249,111356.0,24.946,351177.206,11.178,5.49,2
689,742.237,11.76,500.0,752.237,101310.0,0.567,36962.144,-247.416,-0.2,0
690,8054.144,56.971,0.0,56.111,700.0,0.0,1919.536,,,0
691,11026.176,0.0,0.0,110.223,1000.0,0.0,0.0,,,1
692,6962.017,72.983,0.0,49.0,700.0,0.0,400.498,,,0
693,13445.896,777.164,500.0,4606.969,34263.0,7.042,399370.578,-3.012,-63.85,2
694,10897.341,40.595,0.0,65.477,600.0,0.0,24.13,,,0
695,193702.82,1125.11,100.0,317767.879,164049.0,47.591,536677.987,41.803,3.29,2
696,12884.487,166.116,0.0,2499.786,19400.0,0.01,56731.517,,,0
697,20012.718,32.749,5000.0,97870.065,489039.0,11.2,632222.427,0.97,64.98,2
698,77345.425,4169.767,0.0,1933.748,2500.0,0.0,280.965,,,2
699,10431.464,71.88,500.0,704.272,6751.0,0.598,10338.404,4.068,25.31,0
700,8844.004,50.455,500.0,2918.424,33000.0,11.511,4788.665,13.582,5.06,0
701,10369.231,53.555,0.0,139.316,1344.273,0.0,1.254,,,0
702,3195.817,39.771,500.0,931.118,29135.0,4.42,171206.628,-11.098,-8.72,0
703,9113.205,22.788,0.0,760.16,8337.771,0.168,57651.724,,,2
704,22103.402,1770.12,500.0,11547.212,52241.0,6.654,514300.315,4420.68,0.15,2
705,1565.803,32.862,500.0,655.94,41875.0,4.821,254440.817,-15.057,-5.81,0
706,66620.891,579.109,500.0,133241.781,200000.0,15.748,143038.467,8.416,5.73,0
707,5700.345,78.029,0.0,114.111,2000.0,0.0,146.929,,,0
708,338234.717,7601.185,500.0,262007.705,77463.0,6.974,888816.048,221.506,4.87,0
709,22958.993,325.619,0.0,229.334,1000.0,0.0,213.618,,,0
710,11485.916,143.015,0.0,4210.366,36655.573,0.6,167035.357,,,0
711,467.0,0.0,500.0,658.0,140884.0,0.31,0.0,-0.3,-84.75,1
712,2331.515,32.944,100.0,156.223,6710.0,0.219,26939.289,-388.584,,0
713,2116.602,5.715,100.0,112.366,5310.0,0.01,9574.671,132.29,,0
714,9564.832,48.901,0.0,95.523,1000.0,0.0,16187.6,,,2
715,71925.888,2431.315,0.0,719.266,1000.0,0.0,107.41,,,2
716,4902.386,24.631,500.0,1977.955,40342.0,0.991,49651.849,37.709,3.83,2
717,48770.41,409.418,5000.0,3345.667,6860.0,3.9,5808.297,2.357,10.31,2
718,105110.171,116.547,0.0,303.0,288.0,0.0,2.732,,,0
719,1454.838,191.162,500.0,497.177,34165.0,1.153,43392737.991,-4.264,-54.75,2
720,11816.099,0.0,0.0,118.0,1000.0,0.0,0.0,,,1
721,8592.802,62.771,0.0,1851.672,21550.0,0.417,87866.929,,,0
722,3861.414,54.262,500.0,740.394,19174.0,1.081,85160.09,29.704,6.08,2
723,9887.939,631.313,100.0,2858.395,28906.0,0.118,3211755.22,,8.82,2
724,10692.133,175.507,1000.0,62.889,590.0,1.071,110.179,6.279,,2
725,186863.418,152.581,500.0,29106.513,15576.0,0.979,1577.759,19.456,50.2,0
726,1442.031,9.7,100.0,339.889,23552.0,1.878,24468.908,-18.973,-12.73,2
727,639.603,1.066,500.0,376.746,58867.0,2.224,115594.099,-17.768,-2.71,2
728,25062.718,51.727,500.0,6173.052,24630.0,25.634,30043.427,5.023,9.56,0
729,9969.771,71.375,0.0,154.746,1550.0,0.127,24678.661,,,0
730,8337.74,12.26,500.0,3360.096,40298.0,8.55,5979.518,7.06,8.99,0
731,14468.534,92.055,0.0,65.0,450.0,0.0,4232.317,,,0
732,16358.602,33.658,5000.0,1040.414,6359.0,2.296,4654.75,8.253,3.66,0
733,15635.275,111.489,0.0,19153.4,122497.509,1.742,11189383.325,,,0
734,9915.371,123.204,500.0,243.666,2456.0,0.27,6016.085,,,2
735,9978.151,50.735,500.0,1613.533,16170.0,4.031,6925.978,2.867,11.91,0
736,1963.078,25.533,500.0,313.823,15984.0,3.056,45433.538,-1.993,-42.2,2
737,4753.901,28.916,500.0,1978.56,41616.0,3.232,66965.666,13.781,6.07,0
738,74318.454,727.49,500.0,19181.561,25810.0,6.54,1743327.797,158.803,5.5,2
739,9637.969,196.613,5000.0,9638.969,100009.0,1.881,1265907.557,1.799,37.73,0
740,118317.437,373.472,500.0,91551.569,77378.0,15.58,67521.735,8.323,14.23,2
741,2210.627,20.627,500.0,725.059,32779.489,1.138,170540.885,-7.675,-19.72,2
742,7110.588,31.099,0.0,43.0,600.0,0.0,88.855,,,0
743,2747.056,17.072,0.0,279.889,10200.0,2.527,60257.312,,,2
744,5850.0,0.0,100.0,2237.0,38234.0,0.35,0.0,-6.54,-102.45,1
745,1189.914,13.429,500.0,612.696,51514.0,0.863,69595.502,-17.5,-16.46,0
746,4521.097,92.462,200.0,1251.456,27674.0,0.362,154417.911,13.575,7.54,0
747,9137.227,30.064,0.0,137.111,1500.0,0.0,2711.775,,,0
748,6304.493,59.965,100.0,5517.423,87520.0,3.896,462737.745,17.51,7.02,0
749,13228.444,122.994,500.0,2866.877,21672.0,0.453,180347.719,-42.264,-5.97,2
750,2030.653,22.771,100.0,387.108,19049.0,1.587,49967.419,14.2,14.08,2
751,982.289,20.272,500.0,367.414,37417.0,1.5,39368.958,-1.66,-45.67,0
752,9388.916,82.786,0.0,47.0,500.0,0.0,23.591,,,0
753,4029.355,13.014,5000.0,1710.488,42446.0,8.809,20942.584,-2014.678,-0.01,2
754,17029.429,160.934,100.0,3603.966,21162.0,4.87,376803.134,-12.456,-95.55,0
755,1465.261,18.522,500.0,1646.627,112380.0,4.861,253304.588,-22.199,-11.23,0
756,5373.173,65.402,5000.0,405.174,7540.0,0.678,8025.06,-9.075,-9.46,2
757,1238.338,4.84,1000.0,403.62,32579.0,1.537,58757.452,16.293,6.18,0
758,108237.198,1218.837,5000.0,96085.66,88773.0,6.562,63709.296,-27.291,-6.47,0
759,3588.814,9.773,500.0,897.365,25000.0,4.74,8515.438,15.144,2.7,2
760,1438.38,20.394,100.0,441.286,30700.0,0.472,16633.911,22.127,8.32,0
761,11506.13,44.427,0.0,52.0,450.0,0.0,0.889,,,0
762,11695.433,77.662,500.0,1423.021,12166.0,0.629,18109.029,-53.401,-8.12,2
763,106513.885,17.229,0.0,12407.229,11648.229,0.0,103377.895,,,2
764,963.481,9.146,500.0,319.875,33211.629,1.508,105185.346,-1.394,-61.11,2
765,4149.513,13.846,0.0,8531.808,205613.919,3.818,47635694.189,,,2
766,42066.326,1194.819,500.0,8309.042,19753.0,22.17,86947.068,10.369,28.9,0
767,15090.833,89.167,0.0,75.366,500.0,0.0,3300.186,,,0
768,36086.428,286.582,500.0,4769.18,13216.0,8.416,62301.747,19.722,13.2,2
769,2238.116,59.67,100.0,373.4,16681.0,13.771,20627.532,-2.034,-80.07,0
770,17194.685,307.821,500.0,1495.037,8696.0,14.788,49564.747,33.848,12.59,0
771,1128.029,63.116,0.0,22.223,2000.0,0.0,176539.703,,,0
772,9386.94,105.887,500.0,988.583,10530.0,10.573,56831.405,4.183,13.67,2
773,14263.313,56.749,500.0,3022.663,21194.0,3.334,28241.954,-29.227,-25.41,0
774,49071.591,143.009,500.0,36214.866,73800.0,61.359,56651.065,7.903,21.72,0
775,6792.92,130.424,500.0,1889.542,27821.0,4.226,300768.638,109.561,0.43,0
776,8925.774,118.715,500.0,746.243,8361.0,4.604,62134.238,388.077,0.59,0
777,29787.282,48.427,5000.0,34511.247,115859.0,6.681,20703.398,5.547,8.08,2
778,13404.804,6.342,500.0,2475.738,18467.0,17.931,5514.003,4.597,12.23,0
779,2380.0,0.0,200.0,3166.0,133007.0,1.649,0.0,28.0,37.88,1
780,41204.873,150.7,2500.0,27508.948,66762.0,16.011,41637.205,4.054,33.64,0
781,9898.889,57.836,500.0,989.889,10000.0,2.57,13433.796,7.499,12.28,2
782,3728.418,226.343,500.0,1141.309,30614.0,1.991,19515717.189,-8.987,-75.89,2
783,2067.072,47.928,500.0,1034.909,50051.0,1.934,56813.232,36.916,1.68,0
784,6343.815,30.085,0.0,63.254,1000.0,0.0,341.5,,,0
785,730.641,8.139,1000.0,430.32,58862.0,1.891,41169.879,-5.892,-14.99,0
786,4013.361,28.918,500.0,436.463,10868.0,0.491,13206.986,-12.661,-7.15,2
787,1659.155,28.184,500.0,790.585,47646.0,1.313,860078.75,-9.017,-28.85,0
788,39473.145,682.736,500.0,6868.086,17399.0,8.15,118577.859,15.589,17.91,0
789,11214.159,96.429,0.0,15786.182,140772.445,1.428,310552.838,,,0
790,2095.557,9.443,100.0,103.0,4920.0,4.11,31908.85,,,0
791,32687.959,123.248,0.0,5151.935,15761.145,0.0,8817.591,,,0
792,19734.443,3.344,0.0,99.0,500.0,0.0,0.223,,,0
793,3176.758,82.804,500.0,1806.306,56860.0,3.79,68224.62,8.143,22.04,0
794,8888.396,92.718,500.0,722.983,8131.0,13.063,11120.454,10.126,17.61,0
795,658.655,5.46,500.0,395.066,59992.0,0.88,98369.285,-1.685,-42.38,0
796,5360.8,35.918,1000.0,47175.04,880000.0,16.024,2570962.178,-7.613,-16.08,0
797,4326.309,101.325,500.0,1360.21,31449.0,0.0,128971.692,-5.952,-69.27,2
798,12122.581,253.548,0.0,164.812,1360.0,0.0,5355.655,,,0
799,8983.099,53.077,0.0,358.969,4000.0,0.0,10557.9,,,0
800,2627.262,177.738,500.0,1923.743,73233.0,1.348,3512693.91,23.252,4.52,0
801,7863.391,231.224,0.0,186.854,2377.771,0.07,167969.276,,,2
802,10671.115,37.771,1000.0,2554.223,23932.0,3.789,66660.779,6.84,11.11,0
803,4084.513,16.185,500.0,2564.342,62777.0,0.999,245946.914,,,2
804,3500.301,114.744,500.0,1595.326,45574.0,0.463,121568.85,19.023,10.46,2
805,37768.137,98.581,5000.0,831.251,2200.0,9.043,2089.732,2.217,11.47,0
806,6973.415,34.561,0.0,1315.683,18870.0,0.109,107093.331,,,2
807,4519.513,18.955,0.0,897.903,19868.0,10.829,38920.678,12.345,8.35,2
808,11110.0,4.458,0.0,111.0,1000.0,0.0,0.223,,,2
809,10102.517,124.776,500.0,1224.06,12115.0,3.07,67308.907,7.592,9.85,2
810,2824.928,26.774,100.0,3654.851,129375.0,9.161,2982756.855,2.012,66.56,0
811,50173.328,0.0,0.0,1003.889,2000.0,0.0,0.0,,,1
812,20656.889,219.798,0.0,314.08,1520.0,0.0,1687.631,,,0
813,32114.068,284.335,0.0,321.341,1000.0,0.0,534.905,,,0
814,6939.363,209.553,500.0,438.682,6316.0,0.41,70766.037,-6.551,-51.65,0
815,34461.78,1404.938,500.0,5164.084,14985.0,17.626,194057.377,62.543,7.33,0
816,27355.573,55.573,500.0,2080.334,7604.0,2.552,12002.793,13.703,10.78,0
817,11611.224,122.212,500.0,967.6,8333.0,5.064,42607.723,28.252,8.6,0
818,5623.767,37.142,5000.0,43.0,768.0,0.26,166.49,2.483,,2
819,16136.093,190.718,500.0,981.543,6082.0,2.091,24248.628,-21.403,,0
820,10190.304,213.101,0.0,560.337,5500.0,0.176,478015.012,,,0
821,4089.545,16.027,100.0,1487.707,36382.0,2.231,68575.131,17.039,9.59,0
822,3778.588,16.412,500.0,687.463,18193.0,2.752,9824.006,1.796,16.32,0
823,5918.241,16.585,0.0,2838.011,47955.573,0.0,255894.118,,,2
824,12064.291,44.427,1000.0,2833.541,23487.0,2.429,57377.039,11.734,15.35,0
825,10960.652,221.577,500.0,908.24,8289.0,0.316,73317.473,43.843,4.47,0
826,510.969,2.48,100.0,533.969,104460.0,7.771,214672.558,-21.29,-5.99,0
827,8620.0,0.0,0.0,1293.0,15000.0,0.0,0.0,,,1
828,52470.634,2273.947,5000.0,3148.238,6000.0,2.59,149827.53,13.862,6.84,0
829,10286.53,47.928,0.0,654.037,6361.454,0.0,3706.863,,,0
830,1941.962,5.54,100.0,583.157,30028.0,1.381,28311.136,13.391,12.31,2
831,20556.119,539.709,1000.0,5509.891,26803.0,5.361,123208.974,-3.825,-82.28,2
832,4762.402,54.27,500.0,482.557,10129.0,1.356,25460.072,-2.717,-27.28,0
833,10243.633,171.414,0.0,82.111,800.0,0.0,1186.801,,,0
834,10602.26,108.885,0.0,74.111,700.0,0.0,4.895,,,0
835,107464.945,222.824,0.0,709.411,660.0,0.009,970.717,,,2
836,2148.101,11.899,500.0,1135.495,52860.0,0.699,37483.332,46.698,3.22,0
837,2015.0,0.0,100.0,102.0,5060.0,0.07,287.884,-83.96,-1.26,1
838,2367.174,45.055,500.0,1174.904,49633.0,0.981,324583.434,-28.517,,0
839,10491.447,320.844,500.0,1049.145,10000.0,1.24,74335.625,22.321,5.88,0
840,18077.146,30.52,500.0,4790.746,26500.0,13.845,264664.598,13.393,7.81,2
841,25044.535,258.947,0.0,250.334,1000.0,0.0,8311.002,,,0
842,30439.009,394.581,500.0,11053.155,36313.0,2.098,49810.806,156.902,2.27,0
843,4950.345,18.571,500.0,589.146,11904.0,0.491,24751.107,2.396,31.1,0
844,6942.62,104.307,0.0,69.523,1000.0,0.0,9897.486,,,2
845,24829.128,529.59,500.0,7699.213,31010.0,0.808,2633523.487,-97.371,-3.63,2
846,55494.054,450.527,500.0,2708.337,4880.0,29.389,2964.977,10.619,18.86,0
847,11215.0,0.0,0.0,561.0,5000.0,0.0,0.0,,,1
848,10283.121,127.529,0.0,154.634,1500.0,0.0,306181.582,,,0
849,11170.111,153.997,0.0,133.777,1200.0,0.0,15525.474,,,2
850,1082.913,10.805,100.0,415.965,38380.0,1.04,1628729.322,-30.942,-3.83,2
851,2896.446,37.561,500.0,2233.903,77125.0,2.804,508877.773,25.632,8.75,2
852,10111.475,101.93,0.0,101.111,1000.0,0.0,58.236,,,0
853,437.466,27.333,500.0,464.323,106099.0,0.986,6789452.317,-2.391,-43.02,0
854,3362.644,73.516,500.0,1102.389,32786.0,2.286,385889.087,58.993,,0
855,563.446,8.111,100.0,997.78,177134.0,2.229,106948.147,-6.194,-45.14,0
856,102285.0,3.344,0.0,1033.0,1010.0,0.05,0.223,,,2
857,105905.942,29.843,0.0,8092.13,7641.018,0.089,437780.43,,,2
858,15608.447,443.813,100.0,10259.816,65731.0,2.579,5940816.017,37.978,37.46,0
859,8776.496,374.773,500.0,1491.85,17000.0,5.633,307451.988,3.69,12.83,0
860,258968.543,4034.539,5000.0,5437.339,2100.0,64.723,5201.829,19.396,,0
861,3151.672,10.015,0.0,605.334,19200.0,0.301,34617.385,,,0
862,1527.546,20.011,100.0,1079.386,70671.0,2.143,199937.055,21.514,7.33,0
863,13413.628,828.21,500.0,2022.877,15079.0,1.438,1512468.913,12.894,13.17,2
864,2458.415,23.415,500.0,731.08,29748.0,2.858,82526.137,2.374,13.56,2
865,13794.838,97.391,5000.0,101.366,736.0,3.018,5929.246,-13.114,,0
866,15681.425,219.689,500.0,1972.745,12579.0,2.05,104452.484,35.159,6.04,0
867,5909.611,119.336,500.0,966.602,16355.0,1.243,117391.994,9.642,9.75,0
868,17380.462,141.7,1000.0,63.889,366.0,3.57,47.25,-225.717,,2
869,16424.817,185.931,1000.0,1046.025,6370.0,1.668,9877.85,8.785,6.76,2
870,9670.0,1.115,0.0,97.0,1000.0,0.0,0.223,,,0
871,5607.976,89.795,500.0,1120.595,19986.0,0.869,128973.701,4.948,12.28,0
872,8310.0,0.0,0.0,83.0,1000.0,0.0,0.0,,,1
873,1676.17,6.446,100.0,419.209,24991.0,1.549,65145.224,47.89,5.4,0
874,2790.0,0.0,100.0,168.0,6020.0,2.59,0.0,96.21,,1
875,11216.691,44.524,100.0,334.763,2986.0,0.261,1622.709,238.656,,2
876,8995.308,73.082,0.0,365.066,4060.0,0.057,52778.593,,,0
877,15263.767,122.188,0.0,152.889,1000.0,0.0,6625.223,,,2
878,16430.403,325.293,500.0,1291.515,7860.0,8.186,16998.683,5.627,8.48,0
879,13013.963,213.344,0.0,130.223,1000.0,0.0,2472.574,,,0
880,704.088,22.983,500.0,626.311,88971.0,4.312,430065.135,-4.513,-30.13,2
881,5886.831,22.404,1000.0,1536.652,26101.0,4.689,19502.335,-72.676,-4.75,2
882,15235.0,19.504,0.0,152.0,1000.0,0.0,0.223,,,0
883,4923.22,90.726,500.0,435.282,8839.0,2.169,50059.79,29.659,3.56,2
884,27272.291,227.863,500.0,3056.563,11209.0,1.003,295797.841,-29.423,-19.67,0
885,41641.128,219.299,5000.0,123217.738,295903.0,70.801,349943.302,3.484,10.06,0
886,3431.414,17.002,500.0,1448.343,42200.0,1.612,44326.225,37.71,1.94,2
887,14800.9,172.69,500.0,1014.515,6856.0,3.079,15843.556,8.358,18.06,0
888,8579.747,230.284,500.0,728.64,8490.0,2.528,183416.567,23.313,5.35,0
889,52954.412,94.443,0.0,1106.777,2090.0,0.07,3744.033,,,2
890,50180.557,2.786,0.0,1004.0,2000.0,0.0,0.111,,,2
891,3272.229,31.099,1000.0,618.446,18897.0,2.44,26757.82,19.713,3.05,0
892,13847.908,40.417,0.0,69.254,500.0,0.0,2561.15,,,0
893,19987.316,24.004,5000.0,2072.732,10370.0,1.35,568.538,6.314,6.25,2
894,4057.788,14.373,500.0,595.049,14655.0,2.241,105279.241,78.032,1.58,2
895,18544.004,99.371,500.0,954.7,5150.0,1.699,3354.418,8.477,12.98,0
896,7819.985,45.557,0.0,78.0,1000.0,0.0,19.655,,,2
897,28964.072,1499.385,1000.0,1915.53,6614.0,23.617,11617041.069,17.983,16.03,2
898,12625.293,91.395,500.0,11985.972,94935.0,9.08,26622.55,7.217,4.37,0
899,11255.865,69.212,0.0,168.477,1500.0,0.0,2623.422,,,0
900,15755.19,67.627,0.0,79.0,500.0,0.0,54.433,,,0
901,1525.341,14.663,500.0,742.115,48636.0,3.078,78538.505,2.934,13.73,0
902,1419.897,22.784,100.0,683.71,48155.0,2.508,172480.4,-8.208,-40.27,0
903,11730.087,5.087,0.0,211.0,1800.0,0.0,2301.157,,,2
904,8262.797,166.104,0.0,1822.148,22050.0,2.371,98991.211,,,0
905,583.97,22.278,500.0,327.264,56025.0,0.18,2681609.071,38.93,3.34,0
906,3266.791,305.692,500.0,1226.862,37558.0,3.6,2700682.177,-2.104,-45.05,2
907,21724.736,167.418,500.0,2792.589,12856.0,22.742,47371.036,8.74,9.38,0
908,2900.381,76.306,100.0,822.996,28378.0,2.083,3000677.688,36.715,7.94,0
909,7356.373,341.552,500.0,770.637,10472.0,2.815,403790.727,6.128,7.47,0
910,9972.5,113.104,500.0,1611.591,16163.0,14.6,50852.64,7.288,25.56,0
911,5453.204,24.598,500.0,686.798,12600.0,2.291,36782.457,31.524,3.44,0
912,5738.431,41.569,500.0,868.209,15125.0,1.318,11415.157,159.402,0.61,0
913,14598.446,46.585,0.0,73.0,500.0,0.0,12.544,,,0
914,19471.676,789.624,100.0,1545.607,7939.0,1.403,65944.313,90.568,19.58,0
915,11587.036,60.765,1000.0,169.62,1465.0,3.563,16788.272,5.294,,0
916,31536.769,594.561,0.0,315.557,1000.0,0.0,33.201,,,0
917,32629.631,102.706,0.0,21955.873,67288.392,0.184,334491.326,,,0
918,9981.945,98.178,500.0,2730.504,27356.0,52.737,54784.565,5.558,15.17,0
919,19932.182,445.528,500.0,5773.32,28967.0,11.413,192713.008,7.528,24.11,0
920,15267.6,70.975,500.0,2101.569,13764.0,1.691,17729.488,19.677,2.8,2
921,103497.786,26.115,0.0,1623.0,1568.0,0.04,967.597,,,0
922,102897.701,17.716,0.0,412.0,400.0,0.0,123.588,,,2
923,8926.687,56.687,500.0,1924.449,21562.0,1.518,11400.694,4.723,15.27,0
924,11710.959,20.975,0.0,14.0,120.0,0.0,47.197,,,2
925,2082.614,13.171,100.0,108.889,5220.0,1.13,17698.14,694.204,,2
926,2051.934,19.617,500.0,1582.293,77125.0,6.856,610364.487,11.403,15.76,2
927,53226.656,0.0,0.0,26.0,48.0,0.0,0.0,,,1
928,52562.018,215.691,1000.0,2785.467,5300.0,0.559,1838.721,-53.252,-3.81,0
929,46782.036,279.109,5000.0,2264.236,4840.0,28.301,4883.407,7.913,4.97,0
930,10783.757,129.586,0.0,107.857,1000.0,0.0,3113.546,,,0
931,3229.928,45.645,500.0,646.986,20020.0,0.64,33668.981,16.069,2.94,0
932,12777.26,125.619,0.0,128.111,1000.0,0.0,75.985,,,0
933,2654.773,8.674,500.0,247.477,9308.0,2.117,20097.437,49.16,12.11,2
934,5530.175,13.518,500.0,576.017,10410.0,4.782,26024.163,19.336,,2
935,1881.088,11.776,500.0,872.972,46403.0,4.342,1514406.72,-117.571,-1.3,0
936,46404.654,1095.655,5000.0,7888.974,17000.0,14.793,70244.738,4.952,42.99,0
937,13207.56,123.2,500.0,1148.136,8694.0,1.741,31180.33,79.565,2.34,0
938,94232.344,1246.598,500.0,14587.775,15481.0,16.098,164515.889,1449.726,0.8,0
939,2712.718,31.604,100.0,386.781,14258.0,0.898,34950.317,-12.921,-7.34,2
940,4450.66,33.798,500.0,1701.153,38224.0,0.0,27259.087,-1.965,-70.71,0
941,64788.855,322.291,1000.0,1424.777,2199.0,4.581,300.806,8.759,12.87,2
942,10590.017,34.104,0.0,68.0,640.0,0.0,115041.331,,,0
943,11549.427,44.985,0.0,230.889,2000.0,0.0,2.0,,,2
944,6662.404,52.404,500.0,666.24,10000.0,2.377,50007.817,37.641,3.9,2
945,4364.703,14.843,500.0,694.463,15903.0,3.76,4627.186,7.156,7.69,0
946,2241.986,3.658,100.0,108.254,4830.0,0.12,15056.282,160.14,,2
947,10732.66,107.897,0.0,22.746,210.0,0.0,326.243,,,0
948,57379.109,623.999,500.0,76833.372,133905.0,43.431,240392.524,140.981,3.08,2
949,15572.817,0.0,0.0,311.334,2000.0,0.0,0.0,,,1
950,2041.829,3.728,100.0,121.0,5920.0,0.01,25491.261,102.091,,0
951,6388.034,216.578,500.0,2869.488,44918.0,2.951,1807142.496,13.256,10.87,0
952,1970.293,74.165,500.0,1203.998,61095.0,1.688,887193.413,-38.634,-9.33,0
953,6825.149,79.371,500.0,773.104,11331.0,49.614,12318.508,30.472,1.27,0
954,15166.036,211.27,0.0,76.111,500.0,0.0,15.649,,,0
955,1633.565,23.903,500.0,432.586,26494.0,2.11,59792.512,15.707,4.94,2
956,9713.901,0.0,0.0,117.0,1200.0,0.0,2.341,,,1
957,1584.431,18.014,500.0,1101.24,69518.0,1.984,160449.736,41.694,1.39,0
958,2194.043,2.944,100.0,109.889,5010.0,0.23,2113.042,219.404,0.54,0
959,6370.417,35.713,0.0,64.0,1000.0,0.0,548.678,,,0
960,5032.916,201.604,500.0,1019.583,20257.0,1.213,564979.421,-30.319,-4.98,0
961,2355.0,7.229,500.0,521.0,22138.0,1.07,12629.344,-5.93,-4.22,2
962,10796.672,5.573,0.0,151.0,1400.0,0.0,0.111,,,0
963,4264.495,57.38,500.0,2605.951,61108.0,39.081,162830.455,-4.44,-44.3,0
964,7527.002,36.342,500.0,3559.389,47286.0,0.5,15022.38,17.145,4.15,0
965,9393.891,192.797,2500.0,3123.804,33253.0,3.153,98304.555,13.575,3.51,0
966,10709.775,447.762,500.0,1950.972,18218.0,0.844,3593014.35,254.995,3.02,2
967,3296.429,7.456,1000.0,2122.857,64400.0,1.198,75565.277,28.174,0.38,0
968,5571.914,32.544,500.0,644.303,11564.0,2.35,20264.069,32.774,5.54,0
969,43972.155,322.309,5000.0,4332.073,9851.0,18.338,5851.135,16.867,4.53,2
970,19618.097,219.689,0.0,137.111,700.0,0.0,1695.315,,,0
971,89552.868,426.335,0.0,1613.809,1802.0,0.0,98.932,,,2
972,1149.935,16.948,500.0,449.593,39064.0,0.779,31910.685,-2.475,-105.85,2
973,3271.586,17.716,500.0,554.429,16942.0,1.328,12533.522,7.416,7.54,2
974,6315.293,76.936,500.0,497.052,7875.0,2.31,13078.272,6.335,8.45,0
975,9004.443,20.031,0.0,11828.346,131356.959,0.108,34888.804,,,0
976,51765.896,1056.128,0.0,310.443,600.0,1.19,11788.347,,,2
977,2075.0,10.557,500.0,1474.0,71048.0,4.302,457947.003,138.33,1.27,2
978,168.0,0.334,0.0,279.0,165851.0,7.708,220446.857,7.64,1.51,2
979,26547.149,5505.316,500.0,931.734,3510.0,3.627,1353580.959,21.462,3.76,0
980,5593.033,28.431,500.0,658.558,11773.0,1.41,11206.652,8.63,5.91,0
981,1536.211,35.241,500.0,1400.243,91140.0,1.862,1384012.201,37.467,1.51,0
982,17211.776,46.333,0.0,103.254,600.0,0.0,586.758,,,2
983,51772.855,428.582,500.0,51901.887,100249.0,35.08,202164.943,8.055,13.78,2
984,102661.986,14.215,0.0,1665.0,1622.0,0.0,290109.106,,,2
985,35633.436,550.308,5000.0,47551.581,133446.0,25.311,316013.057,4.674,5.56,0
986,4951.672,88.328,500.0,346.223,7000.0,3.002,15953.033,-10.383,-18.96,0
987,12727.296,70.652,0.0,1254.578,9857.771,0.053,2982.863,,,0
988,41469.229,1403.127,500.0,6312.923,15223.0,4.026,665796.947,-92.564,-25.56,2
989,3143.759,85.73,500.0,2820.01,89697.0,2.287,1808726.194,11.822,4.87,0
990,2861.569,10.103,500.0,387.791,13541.0,1.973,68233.687,30.121,4.34,0
991,11520.135,90.816,0.0,500.955,4350.0,4.533,68447.625,,,0
992,24674.801,1236.255,500.0,2018.761,8182.0,1.139,154231.122,96.389,7.74,2
993,22511.998,0.0,0.0,225.22,1000.0,0.0,0.0,,,1
994,6029.091,94.253,100.0,691.275,11470.0,0.849,16266.707,35.885,4.73,0
995,15235.542,107.291,0.0,76.0,500.0,0.0,1706.823,,,2
996,8791.853,181.884,500.0,3657.152,41597.0,9.25,100245.663,-7.617,-19.69,2
997,11565.573,10.573,0.0,75.0,650.0,0.0,634.91,,,0
998,8408.901,36.672,0.0,168.111,2000.0,0.0,1605.37,,,0
999,102449.418,236.724,0.0,2567.206,2506.0,0.0,57.797,,,2
